时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度(),四元数0(),四元数1(),四元数2(),四元数3()
 12:49:34.512,COM3,, 0.003, -0.001, 0.998, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.133, -5.150, -22.208, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.512,COM3,, 0.004, 0.000, 0.997, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.142, -5.183, -22.175, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.528,COM3,, 0.003, 0.002, 1.003, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.183, -5.192, -22.250, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.544,COM3,, 0.004, -0.003, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.217, -5.183, -22.333, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.544,COM3,, 0.001, 0.000, 0.996, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.167, -5.175, -22.358, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.560,COM3,, 0.001, -0.001, 1.001, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.142, -5.167, -22.350, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.575,COM3,, 0.003, 0.000, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.125, -5.175, -22.300, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.575,COM3,, 0.002, 0.000, 0.998, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.092, -5.150, -22.233, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.590,COM3,, 0.001, 0.000, 0.998, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.108, -5.117, -22.208, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.606,COM3,, 0.003, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.133, -5.092, -22.142, 31.56,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.606,COM3,, 0.001, -0.002, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.158, -5.092, -22.150, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.622,COM3,, 0.005, -0.004, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.183, -5.083, -22.200, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.622,COM3,, 0.004, -0.001, 1.003, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.175, -5.092, -22.192, 31.49,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.637,COM3,, 0.004, -0.004, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.150, -5.125, -22.150, 32.00,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.653,COM3,, 0.002, -0.002, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.150, -5.133, -22.158, 31.94,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.653,COM3,, 0.004, -0.001, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.158, -5.125, -22.217, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.668,COM3,, 0.004, -0.001, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.183, -5.108, -22.258, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.684,COM3,, 0.001, 0.000, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.208, -5.075, -22.258, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.684,COM3,, 0.002, -0.003, 0.996, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.192, -5.067, -22.242, 32.00,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.700,COM3,, 0.002, -0.001, 1.001, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.150, -5.075, -22.217, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.715,COM3,, 0.006, 0.000, 0.998, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.125, -5.083, -22.225, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.715,COM3,, 0.006, -0.002, 1.002, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.125, -5.092, -22.233, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.731,COM3,, 0.003, -0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.108, -5.100, -22.225, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.731,COM3,, 0.003, 0.000, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.100, -5.092, -22.217, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.747,COM3,, 0.002, -0.001, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.125, -5.083, -22.258, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.763,COM3,, 0.002, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.200, -5.083, -22.308, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.763,COM3,, 0.004, 0.000, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.292, -5.050, -22.300, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.778,COM3,, 0.002, 0.000, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.283, -5.025, -22.258, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.794,COM3,, 0.001, 0.000, 0.998, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.200, -5.042, -22.167, 31.56,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.794,COM3,, 0.004, -0.003, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.175, -5.058, -22.075, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.810,COM3,, 0.002, -0.003, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.167, -5.083, -22.033, 31.49,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.810,COM3,, 0.004, -0.002, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.192, -5.067, -22.025, 32.06,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.826,COM3,, 0.005, -0.005, 1.001, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.200, -5.042, -21.975, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.842,COM3,, 0.003, -0.003, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.192, -5.058, -21.958, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.842,COM3,, 0.003, -0.002, 1.001, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.192, -5.075, -21.958, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.858,COM3,, 0.002, -0.002, 0.998, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.200, -5.075, -21.942, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.874,COM3,, 0.003, 0.000, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.225, -5.058, -21.967, 31.94,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.874,COM3,, 0.003, -0.002, 1.002, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.208, -5.083, -21.942, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.890,COM3,, 0.003, -0.002, 0.997, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.208, -5.092, -21.942, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.906,COM3,, 0.003, -0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.250, -5.117, -21.992, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.906,COM3,, 0.004, 0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.283, -5.150, -22.000, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.922,COM3,, 0.003, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.250, -5.158, -22.008, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.922,COM3,, 0.001, -0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.192, -5.167, -22.042, 31.94,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.937,COM3,, 0.003, -0.001, 0.997, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.158, -5.167, -22.100, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.953,COM3,, 0.003, 0.000, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.192, -5.175, -22.125, 31.94,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.953,COM3,, 0.003, 0.000, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.217, -5.192, -22.108, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.969,COM3,, 0.001, 0.000, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.208, -5.208, -22.083, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.985,COM3,, 0.002, -0.001, 1.001, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.183, -5.183, -22.058, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:34.985,COM3,, 0.002, 0.000, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.183, -5.200, -22.067, 31.94,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:35.001,COM3,, 0.003, -0.001, 1.002, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.192, -5.258, -22.125, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:35.001,COM3,, 0.002, 0.000, 1.002, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.167, -5.267, -22.183, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:35.016,COM3,, 0.003, 0.000, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.125, -5.250, -22.200, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:35.031,COM3,, 0.002, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.092, -5.233, -22.200, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:35.031,COM3,, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.067, -5.208, -22.175, 31.68,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:35.047,COM3,, 0.003, -0.002, 1.000, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.100, -5.217, -22.125, 31.87,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:35.063,COM3,, 0.003, -0.003, 0.996, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.117, -5.217, -22.067, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:35.063,COM3,, 0.003, -0.002, 1.001, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.092, -5.250, -22.075, 31.75,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:35.078,COM3,, 0.003, -0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.058, -5.292, -22.167, 31.62,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:35.094,COM3,, 0.003, 0.000, 0.996, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.050, -5.292, -22.217, 31.94,,,,,,,,,,,, 0.57422, -0.00177, -0.00009, -0.81863,
 12:49:35.094,COM3,, 0.003, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.050, -5.250, -22.217, 31.56,,,,,,,,,,,, 0.57422, -0.00174, -0.00009, -0.81863,
 12:49:35.109,COM3,, 0.002, 0.000, 0.998, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.058, -5.225, -22.217, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00009, -0.81863,
 12:49:35.125,COM3,, 0.004, 0.000, 1.001, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.075, -5.233, -22.217, 31.94,,,,,,,,,,,, 0.57422, -0.00174, -0.00009, -0.81863,
 12:49:35.125,COM3,, 0.002, 0.000, 1.002, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.083, -5.233, -22.208, 31.87,,,,,,,,,,,, 0.57422, -0.00174, -0.00009, -0.81863,
 12:49:35.141,COM3,, 0.001, -0.002, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.067, -5.225, -22.200, 31.75,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.141,COM3,, 0.004, -0.002, 0.998, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.058, -5.192, -22.208, 32.00,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.156,COM3,, 0.003, -0.003, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.042, -5.167, -22.242, 31.56,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.172,COM3,, 0.002, -0.001, 0.999, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.058, -5.142, -22.208, 31.75,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.172,COM3,, 0.003, -0.003, 1.002, 0.000, 0.000, 0.000, -0.104, -0.170, -109.902, -14.050, -5.125, -22.142, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.188,COM3,, 0.003, -0.001, 0.999, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.025, -5.133, -22.058, 31.87,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.204,COM3,, 0.002, -0.001, 0.997, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.033, -5.142, -22.042, 31.62,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.204,COM3,, 0.005, 0.000, 0.999, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.042, -5.133, -22.058, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.220,COM3,, 0.004, 0.000, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.058, -5.158, -22.117, 31.56,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.220,COM3,, 0.004, 0.001, 0.997, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.108, -5.167, -22.092, 31.49,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.236,COM3,, 0.003, -0.002, 0.997, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.133, -5.117, -22.042, 31.75,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.252,COM3,, 0.003, -0.004, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.158, -5.075, -22.017, 31.94,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.252,COM3,, 0.001, 0.000, 1.003, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.208, -5.058, -22.008, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.268,COM3,, 0.003, -0.001, 1.001, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.283, -5.042, -22.050, 31.94,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.285,COM3,, 0.003, -0.002, 0.997, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.333, -5.050, -22.092, 31.94,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.286,COM3,, 0.001, -0.001, 0.999, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.342, -5.042, -22.075, 31.62,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.300,COM3,, 0.003, 0.000, 0.998, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.283, -5.033, -22.025, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.300,COM3,, 0.004, -0.001, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.208, -5.033, -21.992, 31.94,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.315,COM3,, 0.004, 0.000, 0.999, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.183, -5.042, -21.992, 32.00,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.331,COM3,, 0.005, -0.002, 1.002, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.225, -5.042, -22.033, 31.62,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.331,COM3,, 0.003, -0.002, 1.001, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.242, -5.067, -22.092, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.347,COM3,, 0.004, -0.005, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.217, -5.067, -22.092, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.363,COM3,, 0.001, -0.002, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.192, -5.067, -22.075, 31.49,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.363,COM3,, 0.004, -0.002, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.167, -5.075, -22.067, 31.56,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.378,COM3,, 0.001, -0.003, 0.999, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.125, -5.083, -22.042, 31.75,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.394,COM3,, 0.001, -0.004, 0.999, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.067, -5.125, -22.042, 31.94,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.394,COM3,, 0.003, -0.003, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.017, -5.133, -22.058, 31.94,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.410,COM3,, 0.003, -0.002, 1.003, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.008, -5.125, -22.033, 31.87,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.410,COM3,, 0.004, 0.000, 1.002, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.000, -5.125, -22.025, 31.62,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.426,COM3,, 0.004, -0.002, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -13.975, -5.117, -21.967, 31.94,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.441,COM3,, 0.005, 0.000, 1.001, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -13.975, -5.083, -21.875, 31.75,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.441,COM3,, 0.001, 0.001, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -13.983, -5.083, -21.825, 31.75,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.456,COM3,, 0.005, -0.002, 1.003, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -13.992, -5.108, -21.867, 31.94,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.472,COM3,, 0.000, -0.004, 1.001, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -13.992, -5.125, -21.933, 31.56,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.472,COM3,, 0.002, -0.003, 0.999, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.008, -5.133, -22.008, 31.56,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.488,COM3,, 0.002, -0.005, 0.999, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.067, -5.108, -22.083, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.504,COM3,, 0.003, -0.001, 0.999, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.108, -5.083, -22.125, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.504,COM3,, 0.002, -0.001, 0.998, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.117, -5.100, -22.133, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.520,COM3,, 0.002, -0.001, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.117, -5.108, -22.100, 31.62,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.520,COM3,, 0.002, -0.001, 1.002, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.108, -5.108, -22.067, 31.94,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.536,COM3,, 0.003, -0.002, 0.998, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.108, -5.108, -22.117, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.552,COM3,, 0.003, -0.002, 0.999, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.117, -5.125, -22.175, 32.12,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.552,COM3,, 0.001, -0.004, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.108, -5.183, -22.192, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.568,COM3,, 0.005, -0.002, 1.001, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.100, -5.225, -22.158, 32.00,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.583,COM3,, 0.002, -0.002, 0.998, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.092, -5.225, -22.117, 31.75,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.583,COM3,, 0.002, -0.002, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.125, -5.158, -22.108, 31.62,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.600,COM3,, 0.004, -0.002, 1.001, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.167, -5.125, -22.125, 31.75,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.600,COM3,, 0.005, -0.002, 0.999, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.200, -5.117, -22.108, 31.75,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.616,COM3,, 0.003, -0.001, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.208, -5.142, -22.050, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.632,COM3,, 0.003, 0.000, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.200, -5.158, -22.000, 31.68,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.632,COM3,, 0.001, -0.002, 0.997, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.200, -5.175, -21.992, 31.87,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.647,COM3,, 0.002, 0.000, 0.998, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.183, -5.208, -21.975, 32.00,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.662,COM3,, 0.004, -0.001, 1.001, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.142, -5.225, -21.942, 31.87,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.662,COM3,, 0.003, -0.002, 1.000, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.100, -5.242, -21.983, 31.75,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.678,COM3,, 0.004, -0.002, 1.002, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.067, -5.275, -22.025, 31.75,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
 12:49:35.694,COM3,, 0.004, -0.003, 1.001, 0.000, 0.000, 0.000, -0.099, -0.170, -109.902, -14.033, -5.283, -22.042, 31.56,,,,,,,,,,,, 0.57422, -0.00174, -0.00012, -0.81863,
