时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度(),四元数0(),四元数1(),四元数2(),四元数3()
 11:34:42.272,COM3,, 0.013, -0.020, 0.995, -0.671, -1.038, 2.808, -8.069, 3.757, -122.091, 7.517, 5.358, -22.033, 33.51,,,,,,,,,,,, -0.48462, 0.00540, -0.07739, 0.87122,
 11:34:42.288,COM3,, -0.005, -0.010, 1.004, 1.160, 1.099, 5.432, -8.091, 3.735, -122.728, 7.592, 5.383, -22.042, 33.39,,,,,,,,,,,, -0.47974, 0.00522, -0.07751, 0.87390,
 11:34:42.288,COM3,, 0.013, -0.010, 1.000, -0.183, -0.549, 3.113, -8.124, 3.708, -123.376, 7.258, 5.417, -21.967, 33.51,,,,,,,,,,,, -0.47479, 0.00516, -0.07767, 0.87659,
 11:34:42.303,COM3,, 0.012, -0.015, 1.000, -0.854, -1.953, 1.038, -8.168, 3.653, -124.052, 6.625, 5.467, -21.908, 33.45,,,,,,,,,,,, -0.46957, 0.00528, -0.07779, 0.87939,
 11:34:42.319,COM3,, 0.004, -0.015, 0.997, 0.793, -0.671, 1.526, -8.196, 3.604, -124.728, 6.875, 5.450, -21.892, 33.39,,,,,,,,,,,, -0.46439, 0.00531, -0.07785, 0.88214,
 11:34:42.319,COM3,, 0.002, -0.022, 1.002, 3.784, -1.343, -3.174, -8.201, 3.554, -125.436, 7.050, 5.425, -21.900, 33.39,,,,,,,,,,,, -0.45892, 0.00522, -0.07770, 0.88501,
 11:34:42.334,COM3,, 0.010, -0.001, 1.011, 0.183, -0.488, -9.583, -8.218, 3.499, -126.200, 7.208, 5.400, -21.908, 33.45,,,,,,,,,,,, -0.45297, 0.00525, -0.07764, 0.88806,
 11:34:42.350,COM3,, 0.019, -0.015, 1.000, -2.747, -1.831, -11.292, -8.278, 3.422, -126.996, 7.358, 5.400, -21.917, 33.32,,,,,,,,,,,, -0.44672, 0.00549, -0.07785, 0.89120,
 11:34:42.350,COM3,, 0.014, -0.010, 0.998, -2.075, -1.221, -9.277, -8.333, 3.356, -127.787, 6.725, 5.400, -21.925, 33.51,,,,,,,,,,,, -0.44052, 0.00571, -0.07806, 0.89426,
 11:34:42.365,COM3,, 0.013, -0.013, 0.995, -0.671, -0.183, -5.493, -8.377, 3.296, -128.540, 6.250, 5.383, -21.908, 33.39,,,,,,,,,,,, -0.43463, 0.00583, -0.07825, 0.89713,
 11:34:42.365,COM3,, 0.021, -0.011, 1.002, -0.549, -0.671, -5.554, -8.410, 3.241, -129.287, 5.833, 5.367, -21.867, 33.45,,,,,,,,,,,, -0.42877, 0.00586, -0.07834, 0.89993,
 11:34:42.383,COM3,, 0.007, -0.017, 0.991, 0.244, -0.366, -1.831, -8.438, 3.192, -130.001, 5.483, 5.325, -21.875, 33.32,,,,,,,,,,,, -0.42310, 0.00589, -0.07843, 0.90259,
 11:34:42.398,COM3,, 0.013, -0.011, 1.005, 1.038, 0.244, -0.183, -8.454, 3.148, -130.693, 5.242, 5.333, -21.958, 33.45,,,,,,,,,,,, -0.41763, 0.00580, -0.07843, 0.90515,
 11:34:42.398,COM3,, 0.013, -0.015, 0.995, 0.183, -0.061, 0.000, -8.476, 3.104, -131.380, 5.042, 5.342, -22.008, 33.45,,,,,,,,,,,, -0.41217, 0.00577, -0.07846, 0.90765,
 11:34:42.414,COM3,, 0.007, -0.013, 1.001, 0.610, 0.061, -0.122, -8.498, 3.060, -132.072, 4.875, 5.333, -22.000, 33.51,,,,,,,,,,,, -0.40665, 0.00571, -0.07852, 0.91013,
 11:34:42.429,COM3,, 0.010, -0.009, 1.000, 0.610, 0.122, -1.831, -8.465, 3.104, -131.396, 4.717, 5.308, -21.967, 33.13,,,,,,,,,,,, -0.41205, 0.00571, -0.07837, 0.90771,
 11:34:42.429,COM3,, 0.015, -0.011, 1.003, -0.488, 0.000, -4.028, -8.443, 3.142, -130.743, 4.575, 5.325, -21.967, 33.32,,,,,,,,,,,, -0.41724, 0.00577, -0.07831, 0.90533,
 11:34:42.445,COM3,, 0.013, -0.009, 0.996, -0.854, -0.244, -3.662, -8.427, 3.181, -130.095, 4.442, 5.367, -21.967, 33.32,,,,,,,,,,,, -0.42236, 0.00589, -0.07828, 0.90295,
 11:34:42.445,COM3,, 0.008, -0.012, 0.988, -0.122, 0.244, -0.305, -8.405, 3.219, -129.413, 4.325, 5.383, -21.967, 33.51,,,,,,,,,,,, -0.42773, 0.00592, -0.07819, 0.90045,
 11:34:42.461,COM3,, 0.012, -0.011, 0.982, 0.000, 0.000, -0.610, -8.372, 3.263, -128.732, 4.242, 5.367, -21.950, 33.20,,,,,,,,,,,, -0.43311, 0.00595, -0.07809, 0.89789,
 11:34:42.476,COM3,, 0.011, -0.011, 0.966, -0.183, -0.488, -0.671, -8.344, 3.301, -128.051, 4.200, 5.383, -21.925, 33.45,,,,,,,,,,,, -0.43845, 0.00601, -0.07800, 0.89529,
 11:34:42.476,COM3,, 0.014, -0.010, 1.063, 2.808, 1.648, 0.061, -8.295, 3.351, -127.370, 4.175, 5.367, -21.942, 33.39,,,,,,,,,,,, -0.44382, 0.00586, -0.07776, 0.89267,
 11:34:42.492,COM3,, 0.002, -0.007, 1.045, -2.014, -0.610, -0.366, -8.278, 3.395, -126.683, 4.142, 5.350, -21.958, 33.39,,,,,,,,,,,, -0.44916, 0.00595, -0.07776, 0.88998,
 11:34:42.508,COM3,, 0.023, -0.010, 0.954, -3.235, -0.916, -1.099, -8.278, 3.428, -126.008, 4.133, 5.375, -21.908, 33.39,,,,,,,,,,,, -0.45441, 0.00613, -0.07788, 0.88730,
 11:34:42.508,COM3,, 0.012, -0.014, 0.963, 0.122, 0.488, -0.671, -8.262, 3.472, -125.332, 4.142, 5.367, -21.892, 33.39,,,,,,,,,,,, -0.45966, 0.00620, -0.07782, 0.88461,
 11:34:42.523,COM3,, 0.004, -0.009, 1.019, 1.099, 1.221, 0.793, -8.218, 3.521, -124.645, 4.092, 5.350, -21.900, 33.51,,,,,,,,,,,, -0.46500, 0.00610, -0.07770, 0.88184,
 11:34:42.539,COM3,, 0.015, -0.012, 1.011, -0.977, -0.183, 0.305, -8.190, 3.571, -123.953, 4.825, 5.358, -21.917, 33.39,,,,,,,,,,,, -0.47034, 0.00610, -0.07764, 0.87900,
 11:34:42.539,COM3,, 0.008, -0.015, 0.985, -0.061, 0.427, 0.671, -8.168, 3.609, -123.261, 5.000, 5.367, -21.900, 33.51,,,,,,,,,,,, -0.47565, 0.00613, -0.07755, 0.87613,
 11:34:42.554,COM3,, 0.007, -0.014, 1.000, 0.305, 0.305, 0.549, -8.130, 3.658, -122.569, 5.158, 5.333, -21.883, 33.32,,,,,,,,,,,, -0.48096, 0.00610, -0.07745, 0.87323,
 11:34:42.554,COM3,, 0.013, -0.014, 1.003, -0.061, 0.000, 0.061, -8.102, 3.697, -121.877, 4.908, 5.283, -21.933, 33.32,,,,,,,,,,,, -0.48621, 0.00613, -0.07736, 0.87033,
 11:34:42.570,COM3,, 0.012, -0.013, 0.989, 0.061, 0.000, 0.000, -8.069, 3.735, -121.190, 5.475, 5.292, -21.975, 33.07,,,,,,,,,,,, -0.49142, 0.00616, -0.07727, 0.86740,
 11:34:42.586,COM3,, 0.011, -0.014, 0.999, 0.305, 0.000, 0.000, -8.036, 3.779, -120.504, 5.950, 5.333, -21.958, 33.45,,,,,,,,,,,, -0.49664, 0.00616, -0.07715, 0.86444,
 11:34:42.586,COM3,, 0.011, -0.013, 1.004, 0.061, -0.061, -0.061, -8.004, 3.818, -119.817, 5.542, 5.383, -21.983, 33.39,,,,,,,,,,,, -0.50183, 0.00620, -0.07703, 0.86145,
 11:34:42.601,COM3,, 0.010, -0.012, 0.995, 0.305, -0.122, 0.000, -7.971, 3.856, -119.130, 5.217, 5.417, -22.025, 33.51,,,,,,,,,,,, -0.50699, 0.00623, -0.07690, 0.85843,
 11:34:42.617,COM3,, 0.008, -0.014, 1.003, 0.366, -0.061, 0.122, -7.932, 3.895, -118.449, 4.958, 5.433, -22.017, 33.39,,,,,,,,,,,, -0.51215, 0.00623, -0.07675, 0.85538,
 11:34:42.617,COM3,, 0.014, -0.011, 1.001, 0.000, 0.000, 0.305, -7.899, 3.933, -117.762, 4.758, 5.392, -21.975, 33.39,,,,,,,,,,,, -0.51724, 0.00623, -0.07663, 0.85233,
 11:34:42.633,COM3,, 0.011, -0.013, 0.998, 0.305, -0.183, 0.488, -7.861, 3.966, -117.076, 4.600, 5.367, -21.908, 33.51,,,,,,,,,,,, -0.52237, 0.00626, -0.07648, 0.84921,
 11:34:42.648,COM3,, 0.010, -0.012, 1.000, 0.427, 0.000, 0.488, -7.822, 4.005, -116.395, 4.450, 5.350, -21.858, 33.58,,,,,,,,,,,, -0.52744, 0.00626, -0.07632, 0.84607,
 11:34:42.648,COM3,, 0.010, -0.012, 0.995, 0.366, 0.000, 0.427, -7.784, 4.043, -115.708, 5.083, 5.325, -21.858, 33.32,,,,,,,,,,,, -0.53250, 0.00626, -0.07617, 0.84290,
 11:34:42.664,COM3,, 0.009, -0.013, 0.999, 0.488, 0.061, 0.244, -7.745, 4.081, -115.021, 5.592, 5.300, -21.867, 33.39,,,,,,,,,,,, -0.53757, 0.00626, -0.07602, 0.83969,
 11:34:42.679,COM3,, 0.012, -0.011, 0.997, 0.732, 0.000, 0.122, -7.701, 4.120, -114.335, 5.625, 5.267, -21.900, 33.39,,,,,,,,,,,, -0.54260, 0.00623, -0.07584, 0.83649,
 11:34:42.679,COM3,, 0.010, -0.011, 1.000, 0.671, 0.000, 0.000, -7.657, 4.158, -113.654, 5.283, 5.250, -21.933, 33.51,,,,,,,,,,,, -0.54758, 0.00623, -0.07568, 0.83325,
 11:34:42.695,COM3,, 0.012, -0.010, 0.996, 0.366, 0.122, 0.000, -7.619, 4.191, -112.972, 5.017, 5.267, -21.950, 33.32,,,,,,,,,,,, -0.55252, 0.00623, -0.07553, 0.82999,
 11:34:42.695,COM3,, 0.011, -0.012, 0.999, 0.244, -0.061, 0.061, -7.581, 4.230, -112.297, 4.817, 5.300, -21.917, 33.39,,,,,,,,,,,, -0.55743, 0.00623, -0.07538, 0.82669,
 11:34:42.711,COM3,, 0.011, -0.013, 1.000, 0.244, 0.000, 0.000, -7.542, 4.263, -111.616, 5.050, 5.333, -21.867, 33.58,,,,,,,,,,,, -0.56232, 0.00623, -0.07523, 0.82339,
 11:34:42.726,COM3,, 0.010, -0.011, 0.995, -0.122, 0.000, 0.061, -7.504, 4.296, -110.940, 5.567, 5.342, -21.850, 33.39,,,,,,,,,,,, -0.56720, 0.00623, -0.07510, 0.82007,
 11:34:42.726,COM3,, 0.011, -0.011, 1.003, -0.061, 0.000, 0.061, -7.471, 4.334, -110.259, 5.992, 5.333, -21.825, 33.51,,,,,,,,,,,, -0.57208, 0.00626, -0.07498, 0.81668,
 11:34:42.742,COM3,, 0.011, -0.012, 1.001, -0.061, 0.061, 0.122, -7.432, 4.367, -109.578, 6.358, 5.317, -21.758, 33.51,,,,,,,,,,,, -0.57693, 0.00626, -0.07486, 0.81326,
 11:34:42.758,COM3,, 0.010, -0.011, 0.999, -0.244, 0.000, 0.000, -7.399, 4.406, -108.891, 6.650, 5.358, -21.725, 33.13,,,,,,,,,,,, -0.58179, 0.00629, -0.07477, 0.80981,
 11:34:42.758,COM3,, 0.009, -0.012, 0.999, -0.305, 0.122, 0.000, -7.366, 4.438, -108.210, 6.842, 5.400, -21.808, 33.45,,,,,,,,,,,, -0.58661, 0.00629, -0.07468, 0.80634,
 11:34:42.773,COM3,, 0.009, -0.013, 0.999, 0.000, 0.122, 0.000, -7.328, 4.477, -107.529, 6.992, 5.400, -21.867, 33.39,,,,,,,,,,,, -0.59140, 0.00632, -0.07455, 0.80283,
 11:34:42.789,COM3,, 0.010, -0.013, 0.998, -0.244, -0.122, -0.183, -7.295, 4.510, -106.848, 7.150, 5.375, -21.883, 33.20,,,,,,,,,,,, -0.59619, 0.00635, -0.07446, 0.79929,
 11:34:42.789,COM3,, 0.011, -0.007, 1.009, 0.000, 0.061, 0.000, -7.256, 4.543, -106.166, 7.292, 5.383, -21.883, 33.39,,,,,,,,,,,, -0.60095, 0.00632, -0.07434, 0.79575,
 11:34:42.804,COM3,, 0.013, -0.013, 0.999, -0.122, 0.061, 0.000, -7.218, 4.576, -105.485, 7.000, 5.417, -21.842, 33.39,,,,,,,,,,,, -0.60565, 0.00635, -0.07422, 0.79214,
 11:34:42.804,COM3,, 0.011, -0.018, 0.996, -0.122, -0.122, -0.061, -7.185, 4.609, -104.810, 6.408, 5.425, -21.825, 33.58,,,,,,,,,,,, -0.61035, 0.00638, -0.07410, 0.78857,
 11:34:42.820,COM3,, 0.012, -0.010, 1.002, 0.061, -0.061, -0.122, -7.141, 4.642, -104.134, 5.933, 5.408, -21.800, 33.51,,,,,,,,,,,, -0.61499, 0.00638, -0.07394, 0.78497,
 11:34:42.836,COM3,, 0.012, -0.013, 1.003, 0.183, 0.000, -0.061, -7.103, 4.669, -103.464, 5.533, 5.367, -21.750, 33.39,,,,,,,,,,,, -0.61957, 0.00638, -0.07379, 0.78137,
 11:34:42.836,COM3,, 0.011, -0.010, 0.999, 0.000, 0.000, -0.122, -7.059, 4.697, -102.794, 5.233, 5.325, -21.733, 33.20,,,,,,,,,,,, -0.62411, 0.00638, -0.07361, 0.77777,
 11:34:42.851,COM3,, 0.012, -0.012, 1.002, 0.244, -0.122, -0.183, -7.015, 4.724, -102.134, 5.000, 5.308, -21.775, 33.20,,,,,,,,,,,, -0.62863, 0.00638, -0.07343, 0.77414,
 11:34:42.867,COM3,, 0.010, -0.010, 0.998, 0.366, 0.061, -0.183, -6.971, 4.752, -101.470, 4.783, 5.325, -21.800, 33.32,,,,,,,,,,,, -0.63309, 0.00638, -0.07324, 0.77051,
 11:34:42.867,COM3,, 0.011, -0.009, 0.999, 0.183, -0.305, -0.061, -6.927, 4.779, -100.811, 4.617, 5.342, -21.767, 33.32,,,,,,,,,,,, -0.63751, 0.00638, -0.07303, 0.76688,
 11:34:42.882,COM3,, 0.007, -0.011, 1.000, 0.244, 0.000, -0.061, -6.883, 4.801, -100.157, 4.483, 5.333, -21.733, 33.58,,,,,,,,,,,, -0.64191, 0.00638, -0.07285, 0.76321,
 11:34:42.897,COM3,, 0.013, -0.009, 0.999, 0.122, -0.244, 0.183, -6.839, 4.823, -99.503, 4.367, 5.367, -21.675, 33.32,,,,,,,,,,,, -0.64624, 0.00641, -0.07263, 0.75955,
 11:34:42.897,COM3,, 0.011, -0.012, 1.001, 0.000, -0.122, 0.000, -6.795, 4.850, -98.849, 4.675, 5.375, -21.633, 33.39,,,,,,,,,,,, -0.65057, 0.00641, -0.07245, 0.75589,
 11:34:42.916,COM3,, 0.008, -0.011, 1.000, 0.244, -0.061, 0.061, -6.746, 4.872, -98.196, 4.517, 5.342, -21.650, 33.13,,,,,,,,,,,, -0.65488, 0.00641, -0.07224, 0.75217,
 11:34:42.916,COM3,, 0.016, -0.012, 1.000, 0.000, 0.122, 0.061, -6.702, 4.894, -97.542, 4.392, 5.333, -21.675, 33.32,,,,,,,,,,,, -0.65915, 0.00641, -0.07205, 0.74844,
 11:34:42.932,COM3,, 0.010, -0.013, 1.001, 0.000, 0.000, 0.000, -6.658, 4.916, -96.894, 4.300, 5.367, -21.692, 33.39,,,,,,,,,,,, -0.66339, 0.00641, -0.07184, 0.74472,
